pos	ac	het	n	block
811284	135	47	200	SC_b97
811574	60	42	200	SC_b97
811667	4	4	200	SC_b97
811708	200	0	200	SC_b97
811826	7	7	200	SC_b97
811836	200	0	200	SC_b97
812200	1	1	200	SC_b97
812434	200	0	200	SC_b97
812500	1	1	200	SC_b97
812785	5	5	200	SC_b97
812858	200	0	200	SC_b97
813045	5	5	200	SC_b97
813152	58	44	200	SC_b97
813553	2	2	200	SC_b97
813554	1	1	200	SC_b97
814064	151	37	200	SC_b97
814304	4	4	200	SC_b97
814440	10	8	200	SC_b97
814449	3	3	200	SC_b97
814525	2	2	200	SC_b97
814589	1	1	200	SC_b97
814637	2	2	200	SC_b97
814867	1	1	200	SC_b97
814882	1	1	200	SC_b97
815110	2	2	200	SC_b97
815375	1	1	200	SC_b97
815432	4	4	192	SV_b97
815584	1	1	190	SV_b97
815626	98	98	200	SV_b97
815674	1	1	194	SV_b97
816460	3	1	172	SV_b97
816477	28	28	130	SV_b97
816506	35	35	154	SV_b97
816521	33	33	134	SV_b97
816527	14	14	154	SV_b97
816554	8	8	162	SV_b97
816802	9	9	200	SC_b98
816819	37	33	200	SC_b98
816855	182	16	200	SC_b98
816895	2	2	200	SC_b98
816915	34	32	200	SC_b98
816964	182	16	200	SC_b98
817000	19	15	200	SC_b98
817006	18	16	200	SC_b98
817016	19	15	200	SC_b98
817232	7	7	200	SC_b98
817236	5	5	200	SC_b98
817238	200	0	200	SC_b98
817517	2	2	200	SC_b98
817527	194	6	200	SC_b98
817567	200	0	200	SC_b98
817605	200	0	200	SC_b98
817611	200	0	200	SC_b98
817684	30	22	200	SC_b98
817694	200	0	200	SC_b98
817696	200	0	200	SC_b98
817704	2	2	200	SC_b98
817966	200	0	200	SC_b98
817992	200	0	200	SC_b98
818283	200	0	200	SC_b98
818454	7	7	200	SC_b98
818473	3	3	200	SC_b98
818477	197	3	200	SC_b98
818579	3	3	200	SC_b98
818581	3	3	200	SC_b98
818586	197	3	200	SC_b98
819227	200	0	200	SC_b98
819652	1	1	200	SC_b98
819661	11	11	200	SC_b98
819668	37	33	200	SC_b98
820239	9	9	200	SC_b98
820432	4	4	200	SC_b98
820458	2	2	200	SC_b98
820526	161	35	200	SC_b98
820902	38	34	200	SC_b98
821077	30	20	200	SC_b98
821113	152	38	200	SC_b98
821258	17	17	200	SC_b98
821321	2	2	200	SC_b98
821415	39	31	200	SC_b98
821489	5	5	200	SC_b98
821725	7	7	200	SC_b98
821977	9	9	200	SC_b98
822099	200	0	200	SC_b98
822100	9	9	200	SC_b98
822123	200	0	200	SC_b98
822180	30	22	200	SC_b98
822449	6	6	200	SC_b98
822703	3	3	200	SC_b98
822799	1	1	200	SC_b98
822942	1	1	200	SC_b98
822955	6	6	200	SC_b98
823158	30	22	200	SC_b98
823294	100	46	200	SC_b98
823375	34	28	200	SC_b98
823389	36	26	200	SC_b98
823475	1	1	200	SC_b98
823649	49	31	200	SC_b98
823683	2	2	200	SC_b98
823702	198	2	200	SC_b98
824126	30	22	200	SC_b98
824148	38	34	200	SC_b98
824552	8	6	200	SC_b98
824823	5	5	200	SC_b98
824853	200	0	200	SC_b98
825018	6	6	200	SC_b98
825214	2	2	200	SC_b98
825303	35	27	200	SC_b98
825379	17	17	200	SC_b98
825394	1	1	200	SC_b98
825440	5	5	200	SC_b98
825532	6	6	200	SC_b98
825811	94	48	200	SC_b98
825821	101	45	200	SC_b98
825834	1	1	200	SC_b98
825971	55	35	200	SC_b98
825978	18	16	200	SC_b98
826218	200	0	200	SC_b98
826273	16	16	200	SC_b98
826277	200	0	200	SC_b98
826824	200	0	200	SC_b98
826948	200	0	200	SC_b98
827044	200	0	200	SC_b98
827112	200	0	200	SC_b98
827147	200	0	200	SC_b98
827196	200	0	200	SC_b98
827201	200	0	200	SC_b98
827208	200	0	200	SC_b98
827559	6	6	200	SC_b98
828041	1	1	200	SC_b98
828047	5	5	200	SC_b98
828385	191	9	200	SC_b98
828391	191	9	200	SC_b98
828407	191	9	200	SC_b98
828437	2	2	200	SC_b98
828576	200	0	200	SC_b98
828765	1	1	200	SC_b98
828833	7	7	200	SC_b98
828946	17	17	200	SC_b98
829028	6	4	200	SC_b98
829116	19	15	200	SC_b98
829192	200	0	200	SC_b98
829211	200	0	200	SC_b98
829220	163	33	200	SC_b98
829228	5	5	200	SC_b98
829244	1	1	200	SC_b98
829464	4	4	200	SC_b98
829484	200	0	200	SC_b98
829505	200	0	200	SC_b98
829863	9	9	200	SC_b98
830318	195	5	200	SC_b98
830393	7	7	200	SC_b98
830399	3	3	200	SC_b98
830427	186	14	200	SC_b98
830447	191	9	200	SC_b98
830550	17	17	200	SC_b98
830590	38	34	200	SC_b98
830603	38	34	200	SC_b98
830791	1	1	200	SC_b98
830842	5	5	200	SC_b98
830926	5	5	200	SC_b98
831141	200	0	200	SC_b98
831197	200	0	200	SC_b98
831456	5	5	200	SC_b98
831539	7	5	200	SC_b98
831605	30	22	200	SC_b98
831608	169	21	200	SC_b98
831627	30	22	200	SC_b98
831664	30	22	200	SC_b98
831672	170	22	200	SC_b98
831688	29	21	200	SC_b98
832011	7	7	200	SC_b98
832224	7	7	200	SC_b98
832227	9	9	200	SC_b98
832283	191	9	200	SC_b98
832331	191	9	200	SC_b98
832403	190	8	200	SC_b98
832412	191	9	200	SC_b98
832474	147	43	200	SC_b98
832499	2	2	200	SC_b98
832504	154	38	200	SC_b98
832507	4	2	200	SC_b98
832515	161	33	200	SC_b98
832546	38	34	200	SC_b98
832547	38	34	200	SC_b98
832582	162	32	200	SC_b98
832622	161	35	200	SC_b98
832730	2	2	200	SC_b98
832733	1	1	200	SC_b98
832941	2	0	200	SC_b98
833118	200	0	200	SC_b98
833126	200	0	200	SC_b98
833146	3	3	200	SC_b98
833271	200	0	200	SC_b98
833321	1	1	200	SC_b98
833356	1	1	200	SC_b98
833417	6	6	200	SC_b98
833484	19	15	200	SC_b98
833508	18	16	200	SC_b98
833773	1	1	200	SC_b98
833788	2	2	200	SC_b98
833941	3	3	200	SC_b98
833972	40	30	200	SC_b98
834104	9	9	200	SC_b98
834124	18	16	200	SC_b98
834296	18	18	200	SC_b98
834309	10	8	200	SC_b98
834313	200	0	200	SC_b98
834634	191	9	200	SC_b98
834644	1	1	200	SC_b98
835054	38	32	200	SC_b98
835074	38	32	200	SC_b98
835154	9	9	200	SC_b98
835157	5	5	200	SC_b98
835199	200	0	200	SC_b98
835270	39	33	200	SC_b98
835773	200	0	200	SC_b98
835813	3	3	200	SC_b98
835998	53	35	200	SC_b98
836144	9	9	200	SC_b98
836192	30	20	200	SC_b98
836233	1	1	200	SC_b98
836364	1	1	200	SC_b98
836405	1	1	200	SC_b98
836432	7	5	200	SC_b98
836472	1	1	200	SC_b98
836757	1	1	200	SC_b98
836844	12	12	200	SC_b98
836860	12	12	200	SC_b98
836874	188	12	200	SC_b98
836914	4	4	200	SC_b98
836959	4	4	200	SC_b98
836991	196	4	200	SC_b98
837104	196	4	200	SC_b98
837178	196	4	200	SC_b98
837182	196	4	200	SC_b98
837191	5	5	200	SC_b98
837501	18	16	200	SC_b98
837622	6	6	200	SC_b98
837662	37	33	200	SC_b98
838349	6	6	200	SC_b98
838454	200	0	200	SC_b98
838464	199	1	200	SC_b98
838472	48	32	200	SC_b98
838526	200	0	200	SC_b98
838589	5	5	200	SC_b98
838649	195	5	200	SC_b98
838780	148	44	200	SC_b98
839020	8	6	200	SC_b98
839133	38	34	200	SC_b98
839205	39	33	200	SC_b98
839262	163	33	200	SC_b98
839278	39	33	200	SC_b98
839282	38	34	200	SC_b98
839312	38	34	200	SC_b98
839391	19	15	200	SC_b98
839403	38	34	200	SC_b98
839423	162	32	200	SC_b98
839431	38	34	200	SC_b98
839443	5	5	200	SC_b98
839479	17	17	200	SC_b98
839672	3	3	200	SC_b98
839687	197	3	200	SC_b98
839699	197	3	200	SC_b98
839703	3	3	200	SC_b98
839719	3	3	200	SC_b98
839774	18	16	200	SC_b98
839778	200	0	200	SC_b98
839885	1	1	200	SC_b98
840013	30	22	200	SC_b98
840099	38	34	200	SC_b98
840123	200	0	200	SC_b98
840314	147	43	200	SC_b98
840401	4	4	200	SC_b98
840476	17	17	200	SC_b98
840768	6	6	200	SC_b98
840801	152	32	200	SC_b98
841292	191	9	200	SC_b98
841340	191	9	200	SC_b98
841667	18	16	200	SC_b98
841684	1	1	200	SC_b98
841719	39	29	200	SC_b98
841768	5	5	200	SC_b98
841907	200	0	200	SC_b98
841986	200	0	200	SC_b98
842002	200	0	200	SC_b98
842010	2	2	200	SC_b98
842019	200	0	200	SC_b98
842124	17	17	200	SC_b98
842726	7	7	200	SC_b98
842828	9	9	200	SC_b98
842905	18	16	200	SC_b98
842924	1	1	200	SC_b98
843062	200	0	200	SC_b98
843097	200	0	200	SC_b98
843214	200	0	200	SC_b98
843274	200	0	200	SC_b98
843461	1	1	200	SC_b98
843617	33	27	200	SC_b98
843963	6	6	200	SC_b98
844038	9	9	200	SC_b98
844068	5	5	200	SC_b98
844104	2	2	200	SC_b98
844308	18	16	200	SC_b98
844402	18	16	200	SC_b98
844535	30	22	200	SC_b98
844567	5	5	200	SC_b98
844806	17	17	200	SC_b98
844833	1	1	200	SC_b98
844986	11	11	200	SC_b98
845031	9	9	200	SC_b98
845273	200	0	200	SC_b98
845330	200	0	200	SC_b98
845388	34	28	200	SC_b98
845625	162	34	200	SC_b98
845652	162	32	200	SC_b98
845768	6	4	200	SC_b98
845857	54	36	200	SC_b98
845964	9	9	200	SC_b98
845972	30	22	200	SC_b98
846111	3	1	200	SC_b98
846209	1	1	200	SC_b98
846239	40	30	200	SC_b98
846255	3	3	200	SC_b98
846283	6	6	200	SC_b98
846442	4	4	188	SV_b98
846491	5	5	178	SV_b98
846602	1	1	198	SV_b98
846623	97	97	196	SV_b98
846631	44	44	136	SV_b98
846784	3	3	188	SV_b98
846870	102	98	200	SV_b98
847054	12	12	164	SV_b98
847065	8	8	148	SV_b98
847093	3	3	200	SV_b98
847093	8	8	182	SV_b98
847401	3	3	198	SV_b98
847509	9	9	144	SV_b98
847519	1	1	200	SV_b98
847617	4	4	170	SV_b98
847779	1	1	200	SC_b99
847794	199	1	200	SC_b99
847861	35	25	200	SC_b99
847994	4	4	200	SC_b99
848085	1	1	200	SC_b99
848297	32	24	200	SC_b99
848419	1	1	200	SC_b99
848524	6	6	200	SC_b99
848526	200	0	200	SC_b99
848574	7	7	200	SC_b99
848579	25	23	200	SC_b99
848632	73	39	200	SC_b99
848656	129	39	200	SC_b99
848676	100	48	200	SC_b99
848931	1	1	200	SC_b99
848966	198	2	200	SC_b99
849030	2	2	200	SC_b99
849068	1	1	200	SC_b99
849112	2	2	200	SC_b99
849411	1	1	200	SC_b99
849420	34	24	200	SC_b99
849670	190	10	200	SC_b99
849731	74	42	200	SC_b99
850040	195	3	200	SC_b99
850288	2	2	200	SC_b99
850577	2	2	200	SC_b99
850599	3	3	200	SC_b99
850658	196	4	200	SC_b99
850673	26	20	200	SC_b99
850692	2	2	200	SC_b99
850717	197	3	200	SC_b99
850730	97	45	200	SC_b99
850743	3	3	200	SC_b99
850865	127	41	200	SC_b99
850912	126	40	200	SC_b99
850939	126	42	200	SC_b99
850965	74	42	200	SC_b99
851022	2	2	200	SC_b99
851132	24	22	200	SC_b99
851191	7	7	200	SC_b99
851408	8	8	200	SC_b99
851432	126	42	200	SC_b99
851475	129	39	200	SC_b99
851932	6	6	200	SC_b99
852483	74	42	200	SC_b99
852918	7	7	200	SC_b99
852973	3	3	200	SC_b99
853136	1	1	198	SV_b99
853144	4	4	188	SV_b99
853146	8	8	158	SV_b99
853166	11	11	180	SV_b99
853404	17	17	200	SC_b100
853407	16	16	200	SC_b100
853594	2	2	200	SC_b100
853752	165	29	200	SC_b100
853755	16	16	200	SC_b100
854145	5	5	200	SC_b100
854235	18	16	200	SC_b100
854258	5	5	200	SC_b100
854266	1	1	200	SC_b100
854459	200	0	200	SC_b100
854464	200	0	200	SC_b100
854473	200	0	200	SC_b100
854490	1	1	200	SC_b100
854886	18	16	200	SC_b100
854928	17	17	200	SC_b100
855151	2	2	200	SC_b100
855443	59	33	200	SC_b100
855502	182	16	200	SC_b100
855627	18	16	200	SC_b100
855644	1	1	200	SC_b100
855674	18	16	200	SC_b100
856110	2	2	200	SC_b100
856125	2	2	200	SC_b100
856164	200	0	200	SC_b100
856458	0	0	200	SC_b100
856494	1	1	200	SC_b100
856722	18	18	200	SC_b100
856744	2	2	200	SC_b100
856778	0	0	200	SC_b100
856792	1	1	200	SC_b100
856982	17	17	200	SC_b100
857004	182	16	200	SC_b100
857033	18	16	200	SC_b100
857035	182	16	200	SC_b100
857066	28	28	200	SC_b100
857185	7	7	200	SC_b100
857304	13	11	200	SC_b100
857487	0	0	200	SC_b100
857512	3	3	200	SC_b100
857934	183	17	200	SC_b100
857964	1	1	200	SC_b100
857972	11	11	200	SC_b100
857980	1	1	200	SC_b100
858143	1	1	200	SC_b100
858528	7	7	200	SC_b100
858598	197	3	200	SC_b100
858628	3	3	200	SC_b100
858652	3	3	200	SC_b100
858688	197	3	200	SC_b100
858961	4	4	200	SC_b100
859156	1	1	200	SC_b100
859170	199	1	200	SC_b100
859631	198	2	200	SC_b100
859674	21	17	200	SC_b100
859715	200	0	200	SC_b100
859760	2	2	200	SC_b100
859782	2	2	200	SC_b100
859783	1	1	200	SC_b100
859897	200	0	200	SC_b100
860115	7	7	200	SC_b100
860843	1	1	200	SC_b100
860940	5	5	200	SC_b100
861127	200	0	200	SC_b100
861161	198	2	200	SC_b100
861250	200	0	200	SC_b100
861513	200	0	200	SC_b100
861830	1	1	200	SC_b100
862307	18	16	200	SC_b100
862309	18	16	200	SC_b100
862459	12	12	200	SC_b100
862713	2	2	200	SC_b100
862764	17	17	200	SC_b100
862916	2	2	200	SC_b100
862928	1	1	200	SC_b100
863062	17	17	200	SC_b100
863072	1	1	200	SC_b100
863122	1	1	200	SC_b100
863127	2	2	200	SC_b100
863129	1	1	200	SC_b100
863239	62	42	200	SC_b100
863290	12	12	200	SC_b100
864111	18	16	200	SC_b100
864126	18	16	200	SC_b100
864194	13	11	200	SC_b100
864207	184	14	200	SC_b100
864236	182	16	200	SC_b100
864278	18	16	200	SC_b100
864311	165	29	200	SC_b100
864320	182	16	200	SC_b100
864323	18	16	200	SC_b100
864343	79	37	200	SC_b100
864379	10	10	200	SC_b100
864568	200	0	200	SC_b100
864785	8	8	200	SC_b100
864875	17	17	200	SC_b100
865550	196	4	200	SC_b100
865628	4	4	200	SC_b100
865642	1	1	200	SC_b100
865663	9	9	200	SC_b100
865713	196	4	200	SC_b100
865731	196	4	200	SC_b100
865737	4	4	200	SC_b100
865751	4	4	200	SC_b100
865758	17	17	200	SC_b100
865950	5	5	200	SC_b100
865993	166	28	200	SC_b100
866023	19	15	200	SC_b100
866158	3	3	200	SC_b100
866255	17	17	200	SC_b100
866524	3	3	200	SC_b100
866827	2	2	200	SC_b100
866984	60	40	200	SC_b100
867145	1	1	200	SC_b100
867472	182	16	200	SC_b100
867593	21	21	200	SC_b100
867825	51	31	200	SC_b100
867872	13	11	200	SC_b100
867907	1	1	200	SC_b100
868122	18	16	200	SC_b100
868409	1	1	200	SC_b100
868567	60	40	200	SC_b100
868663	2	2	200	SC_b100
868722	199	1	200	SC_b100
868787	17	17	200	SC_b100
868876	17	17	200	SC_b100
869049	1	1	200	SC_b100
869250	7	7	200	SC_b100
869444	200	0	200	SC_b100
869465	200	0	200	SC_b100
869535	130	44	200	SC_b100
869568	71	43	200	SC_b100
869706	12	12	200	SC_b100
869956	60	40	200	SC_b100
869960	61	41	200	SC_b100
870044	175	19	200	SC_b100
870162	1	1	200	SC_b100
870341	24	20	200	SC_b100
870432	200	0	200	SC_b100
870455	180	14	200	SC_b100
870486	200	0	200	SC_b100
870546	200	0	200	SC_b100
870679	1	1	200	SC_b100
870929	165	29	200	SC_b100
871176	200	0	200	SC_b100
871193	0	0	200	SC_b100
871234	200	0	200	SC_b100
871357	1	1	200	SC_b100
871372	1	1	200	SC_b100
871402	1	1	200	SC_b100
871410	1	1	200	SC_b100
871659	30	26	200	SC_b100
871705	199	1	200	SC_b100
871707	1	1	200	SC_b100
871748	3	3	200	SC_b100
871836	4	4	200	SC_b100
871863	195	3	200	SC_b100
872233	1	1	200	SC_b100
872303	200	0	200	SC_b100
872495	12	12	200	SC_b100
872536	1	1	200	SC_b100
872624	199	1	200	SC_b100
872651	199	1	200	SC_b100
872725	1	1	200	SC_b100
872815	2	2	200	SC_b100
872870	198	2	200	SC_b100
872896	1	1	200	SC_b100
872954	18	16	200	SC_b100
873045	198	2	200	SC_b100
873053	198	2	200	SC_b100
873953	200	0	200	SC_b100
873956	200	0	200	SC_b100
874131	184	16	200	SC_b100
874348	2	2	200	SC_b100
874440	197	3	200	SC_b100
874482	197	3	200	SC_b100
874493	3	3	200	SC_b100
874508	197	3	200	SC_b100
874514	179	15	200	SC_b100
874520	3	3	200	SC_b100
874525	3	3	200	SC_b100
874571	194	6	200	SC_b100
874602	3	3	200	SC_b100
874651	180	18	200	SC_b100
874673	2	2	200	SC_b100
874683	3	3	200	SC_b100
874710	3	3	200	SC_b100
875201	183	17	200	SC_b100
875313	3	3	200	SC_b100
875323	12	12	200	SC_b100
875354	183	15	200	SC_b100
876103	1	1	200	SC_b100
876119	183	17	200	SC_b100
876204	200	0	200	SC_b100
876280	28	28	200	SC_b100
876337	184	16	200	SC_b100
876411	184	16	200	SC_b100
876509	18	16	200	SC_b100
876553	17	17	200	SC_b100
876863	6	6	200	SC_b100
876914	10	10	200	SC_b100
876936	190	10	200	SC_b100
877187	1	1	200	SC_b100
877483	200	0	200	SC_b100
877537	183	17	200	SC_b100
877896	8	8	200	SC_b100
878137	19	15	200	SC_b100
878170	1	1	200	SC_b100
878183	1	1	200	SC_b100
878229	3	3	200	SC_b100
878288	164	28	200	SC_b100
878549	9	7	200	SC_b100
878737	200	0	200	SC_b100
878820	198	2	200	SC_b100
878857	1	1	200	SC_b100
879113	4	4	200	SC_b100
879201	1	1	200	SC_b100
879307	200	0	200	SC_b100
879414	200	0	200	SC_b100
879514	1	1	200	SC_b100
880117	2	0	200	SC_b100
880141	1	1	200	SC_b100
880158	1	1	200	SC_b100
880292	1	1	200	SC_b100
880293	16	16	200	SC_b100
880417	1	1	200	SC_b100
880446	199	1	200	SC_b100
880473	199	1	200	SC_b100
880502	2	2	200	SC_b100
880628	1	1	200	SC_b100
880822	1	1	200	SC_b100
881073	200	0	200	SC_b100
881222	200	0	200	SC_b100
881223	183	17	200	SC_b100
881340	3	3	200	SC_b100
881809	200	0	200	SC_b100
882011	184	16	200	SC_b100
882160	200	0	200	SC_b100
882220	200	0	200	SC_b100
882314	3	3	200	SC_b100
882485	1	1	200	SC_b100
882542	17	17	200	SC_b100
883262	1	1	200	SC_b100
883554	17	17	200	SC_b100
883671	200	0	200	SC_b100
883768	9	9	200	SC_b100
884095	1	1	200	SC_b100
884432	200	0	200	SC_b100
884456	200	0	200	SC_b100
884467	200	0	200	SC_b100
884480	200	0	200	SC_b100
884507	62	38	200	SC_b100
884621	3	3	200	SC_b100
884665	195	5	200	SC_b100
884750	48	34	200	SC_b100
884799	200	0	200	SC_b100
885937	10	10	200	SC_b100
886095	200	0	200	SC_b100
886205	183	17	200	SC_b100
886209	18	16	200	SC_b100
886222	164	28	200	SC_b100
886237	2	2	200	SC_b100
886245	17	17	200	SC_b100
886290	1	1	200	SC_b100
886410	200	0	200	SC_b100
886437	200	0	200	SC_b100
886653	199	1	200	SC_b100
886897	200	0	200	SC_b100
886939	200	0	200	SC_b100
887234	200	0	200	SC_b100
887562	200	0	200	SC_b100
887663	7	7	200	SC_b100
887682	200	0	200	SC_b100
887868	24	20	200	SC_b100
888041	1	1	200	SC_b100
888106	1	1	200	SC_b100
888113	62	42	200	SC_b100
888145	2	2	200	SC_b100
888291	199	1	200	SC_b100
888374	200	0	200	SC_b100
888411	200	0	200	SC_b100
888507	2	2	200	SC_b100
888577	200	0	200	SC_b100
889082	200	0	200	SC_b100
889271	1	1	200	SC_b100
889823	8	8	200	SC_b100
889870	20	14	200	SC_b100
889884	180	14	200	SC_b100
889914	1	1	200	SC_b100
889931	181	13	200	SC_b100
890037	200	0	200	SC_b100
890185	17	17	200	SC_b100
890256	17	17	200	SC_b100
890376	3	3	200	SC_b100
890514	1	1	200	SC_b100
890578	7	7	200	SC_b100
890633	200	0	200	SC_b100
890912	200	0	200	SC_b100
890940	200	0	200	SC_b100
891646	196	4	200	SC_b100
891743	18	16	200	SC_b100
891772	184	16	200	SC_b100
891888	183	17	200	SC_b100
891920	17	17	200	SC_b100
891935	183	17	200	SC_b100
892045	200	0	200	SC_b100
892064	183	17	200	SC_b100
892399	1	1	200	SC_b100
892482	19	15	200	SC_b100
892648	200	0	200	SC_b100
892744	12	12	200	SC_b100
892756	12	12	200	SC_b100
892854	200	0	200	SC_b100
892961	2	2	200	SC_b100
893106	183	17	200	SC_b100
893369	1	1	200	SC_b100
893445	2	0	200	SC_b100
893809	17	17	200	SC_b100
893853	2	2	200	SC_b100
894179	200	0	200	SC_b100
894196	58	34	200	SC_b100
894251	1	1	200	SC_b100
894764	11	11	200	SC_b100
895333	23	23	154	SV_b100
895441	16	16	144	SV_b100
895464	7	7	184	SV_b100
895500	1	1	194	SV_b100
895611	17	17	138	SV_b100
895761	1	1	198	SV_b100
895786	5	5	168	SV_b100
895793	8	8	156	SV_b100
895806	4	4	190	SV_b100
895865	2	2	200	SV_b100
895988	3	3	184	SV_b100
896002	7	7	174	SV_b100
896103	2	2	182	SV_b100
896106	4	4	184	SV_b100
896368	4	4	184	SV_b100
896487	2	2	176	SV_b100
896578	51	51	150	SV_b100
896772	24	24	132	SV_b100
896790	7	7	174	SV_b100
896830	5	5	196	SV_b100
896875	95	91	196	SV_b100
896899	16	16	142	SV_b100
896971	7	7	188	SV_b100
897070	12	12	162	SV_b100
897349	7	7	182	SV_b100
897423	20	20	152	SV_b100
897481	15	15	144	SV_b100
897542	3	3	188	SV_b100
897755	13	13	180	SV_b100
897977	1	1	200	SC_b101
898252	200	0	200	SC_b101
898269	2	2	200	SC_b101
898368	7	7	200	SC_b101
898535	114	44	200	SC_b101
898750	3	3	200	SC_b101
899114	13	13	200	SC_b101
899117	12	12	200	SC_b101
899271	86	44	200	SC_b101
899555	88	50	200	SC_b101
899700	1	1	200	SC_b101
899704	10	8	200	SC_b101
899752	5	5	200	SC_b101
899880	8	8	200	SC_b101
899932	13	13	200	SC_b101
899982	12	8	200	SC_b101
900136	10	10	200	SC_b101
900257	26	22	200	SC_b101
900501	35	29	200	SC_b101
900633	1	1	200	SC_b101
900648	28	24	200	SC_b101
900664	115	45	200	SC_b101
900675	114	42	200	SC_b101
900738	86	44	200	SC_b101
900899	3	1	200	SC_b101
901259	114	44	200	SC_b101
901290	59	43	200	SC_b101
901322	85	45	200	SC_b101
901341	8	8	200	SC_b101
901515	85	45	200	SC_b101
901525	88	42	200	SC_b101
901538	85	45	200	SC_b101
901551	4	4	200	SC_b101
901581	200	0	200	SC_b101
901613	5	5	200	SC_b101
901622	20	20	200	SC_b101
901704	4	4	200	SC_b101
901754	8	8	200	SC_b101
901841	1	1	200	SC_b101
901845	199	1	200	SC_b101
901875	4	4	200	SC_b101
901930	1	1	200	SC_b101
902111	1	1	200	SC_b101
902326	200	0	200	SC_b101
902565	86	44	200	SC_b101
902574	115	45	200	SC_b101
902617	115	45	200	SC_b101
902621	117	43	200	SC_b101
902660	8	8	200	SC_b101
902953	84	44	200	SC_b101
903178	10	10	200	SC_b101
903444	23	23	134	SV_b101
903596	10	10	142	SV_b101
903608	4	4	158	SV_b101
903738	5	5	152	SV_b101
903852	9	9	146	SV_b101
903896	1	1	200	SV_b101
903962	29	29	158	SV_b101
904080	6	6	154	SV_b101
904160	7	7	178	SV_b101
904169	2	2	190	SV_b101
904446	27	27	148	SV_b101
904502	1	1	198	SV_b101
904714	6	6	160	SV_b101
904741	49	47	138	SV_b101
904744	7	7	158	SV_b101
904770	52	52	138	SV_b101
904801	54	54	150	SV_b101
905149	197	3	200	SC_b102
905283	7	7	200	SC_b102
905286	3	3	200	SC_b102
905362	8	8	200	SC_b102
905622	2	2	200	SC_b102
905776	6	6	200	SC_b102
905813	193	7	200	SC_b102
905923	7	7	200	SC_b102
905951	7	7	200	SC_b102
906004	7	7	200	SC_b102
906332	1	1	200	SC_b102
906420	1	1	200	SC_b102
906479	8	8	200	SC_b102
906516	8	8	200	SC_b102
906750	7	7	200	SC_b102
906815	2	2	200	SC_b102
906852	200	0	200	SC_b102
906895	200	0	200	SC_b102
907031	192	8	200	SC_b102
907047	200	0	200	SC_b102
907239	7	7	200	SC_b102
907286	8	8	200	SC_b102
907470	22	20	200	SC_b102
907521	1	1	200	SC_b102
907522	20	16	200	SC_b102
907618	13	9	200	SC_b102
907631	16	14	200	SC_b102
907689	198	2	200	SC_b102
907740	1	1	200	SC_b102
907773	1	1	200	SC_b102
907863	1	1	200	SC_b102
907922	21	21	200	SC_b102
908021	8	8	200	SC_b102
908205	8	8	200	SC_b102
908388	1	1	200	SC_b102
908433	20	20	200	SC_b102
908481	200	0	200	SC_b102
908796	8	8	200	SC_b102
908949	192	8	200	SC_b102
908981	7	7	200	SC_b102
909085	200	0	200	SC_b102
909306	21	21	200	SC_b102
909333	8	8	200	SC_b102
909376	192	8	200	SC_b102
909407	192	8	200	SC_b102
909408	8	8	200	SC_b102
909410	6	6	200	SC_b102
909420	192	8	200	SC_b102
909562	8	8	200	SC_b102
909634	1	1	200	SC_b102
909661	192	8	200	SC_b102
909687	200	0	200	SC_b102
909701	1	1	200	SC_b102
909876	5	5	200	SC_b102
909948	102	44	200	SC_b102
909996	200	0	200	SC_b102
910045	7	7	200	SC_b102
910114	21	21	200	SC_b102
910119	31	27	200	SC_b102
910141	1	1	200	SC_b102
910212	1	1	200	SC_b102
910255	15	13	200	SC_b102
910306	1	1	200	SC_b102
910308	193	7	200	SC_b102
910333	7	7	200	SC_b102
910338	193	7	200	SC_b102
910423	186	12	200	SC_b102
910469	14	12	200	SC_b102
910471	14	12	200	SC_b102
910501	186	12	200	SC_b102
910504	186	12	200	SC_b102
910509	1	1	200	SC_b102
910536	186	12	200	SC_b102
910551	2	2	200	SC_b102
910600	198	2	200	SC_b102
910783	21	21	200	SC_b102
910917	12	10	200	SC_b102
910979	171	29	200	SC_b102
911106	1	1	200	SC_b102
911111	1	1	200	SC_b102
911123	199	1	200	SC_b102
911197	2	2	200	SC_b102
911232	1	1	200	SC_b102
911397	12	12	200	SC_b102
911629	3	3	200	SC_b102
911891	3	1	200	SC_b102
911901	8	8	200	SC_b102
911928	9	5	200	SC_b102
911947	8	8	200	SC_b102
912013	192	8	200	SC_b102
912312	1	1	200	SC_b102
912406	200	0	200	SC_b102
912458	8	8	200	SC_b102
912579	19	19	200	SC_b102
912707	8	8	200	SC_b102
912762	7	7	200	SC_b102
912931	5	5	200	SC_b102
912960	171	29	200	SC_b102
913021	7	7	200	SC_b102
913176	2	2	200	SC_b102
913344	21	21	200	SC_b102
913461	192	8	200	SC_b102
913665	200	0	200	SC_b102
913766	1	1	200	SC_b102
913777	9	7	200	SC_b102
913784	62	42	200	SC_b102
914021	2	2	200	SC_b102
914155	8	8	200	SC_b102
914158	1	1	200	SC_b102
914165	199	1	200	SC_b102
914249	1	1	200	SC_b102
914256	199	1	200	SC_b102
914265	6	6	200	SC_b102
914278	12	12	200	SC_b102
914504	5	5	200	SC_b102
914608	187	11	200	SC_b102
914689	198	2	200	SC_b102
914816	8	8	200	SC_b102
914934	7	5	200	SC_b102
914982	1	1	200	SC_b102
915246	7	7	200	SC_b102
915262	8	8	200	SC_b102
